YDR417C	0	239	379
YDR418W	169	429	358
YDR419W	27	11	16
tS(AGA)D3	0	0	0
YDR420W	68	33	35
YDR421W	34	11	23
YDR422C	60	32	28
YDR423C	58	31	27
YDR424C	44	24	20
YDR425W	34	25	17
YDR426C	0	4	4
YDR427W	80	41	39
YDR428C	16	6	10
YDR429C	368	194	174
YDR430C	79	36	43
YDR431W	0	0	0
YDR432W	327	185	142
YDR433W	2	0	2
YDR434W	70	36	34
YDR435C	84	49	35
YDR436W	91	48	43
YDR437W	6	3	3
YDR438W	9	4	5
YDR439W	24	13	11
YDR440W	39	19	20
YDR441C	21	7	14
YDR442W	0	11	1
YDR443C	48	31	29
YDR444W	33	20	18
YDR445C	0	5	0
tK(CUU)D2	0	0	0
YDR446W	0	0	0
YDR447C	449	259	190
YDR448W	33	13	20
YDR449C	6	4	2
YDR450W	1086	586	500
YDR451C	44	24	20
YDR452W	186	99	87
YDR453C	16	10	6
YDR454C	135	71	64
YDR455C	0	1	4
YDR456W	77	40	42
YDR457W	189	96	93
YDR458C	40	18	22
YDR459C	32	14	18
YDR460W	41	20	21
YDR461W	59	35	24
YDR461C-A	26	15	11
YDR462W	42	24	18
YDR463W	56	31	25
YDR464W	33	26	16
YDR464C-A	0	2	7
YDR465C	79	51	28
YDR466W	52	36	39
YDR467C	5	16	12
YDR468C	52	33	19
YDR469W	43	25	18
YDR470C	42	22	20
YDR471W	606	317	289
snR13	1	1	0
YDR472W	37	22	15
YDR473C	26	13	13
YDR475C	111	49	62
YDR476C	176	95	81
YDR477W	127	74	53
YDR478W	7	6	1
YDR479C	78	34	44
YDR480W	33	17	16
YDR481C	287	130	157
YDR482C	101	59	42
YDR483W	276	143	133
YDR484W	29	16	13
YDR485C	46	27	19
YDR486C	65	35	30
YDR487C	272	122	150
YDR488C	33	11	22
YDR489W	15	10	5
YDR490C	60	31	29
YDR491C	1	1	4
YDR492W	74	36	42
YDR493W	14	7	7
YDR494W	51	25	26
YDR495C	20	10	10
YDR496C	64	29	35
YDR497C	802	397	405
YDR498C	40	24	16
YDR499W	30	12	18
YDR500C	788	391	397
YDR501W	7	4	3
YDR502C	328	172	156
YDR503C	17	9	8
YDR504C	1	0	1
YDR505C	82	41	41
YDR506C	29	10	19
tL(CAA)D	0	0	0
YDR507C	45	22	23
YDR508C	206	97	118
YDR509W	0	4	5
YDR510W	132	82	74
YDR510C-A	9	29	4
YDR511W	24	14	10
YDR512C	24	14	19
YDR513W	108	62	55
YDR514C	31	15	16
YDR515W	19	7	12
YDR516C	1249	657	593
YDR517W	233	105	128
YDR518W	65	35	31
YDR519W	55	27	28
YDR520C	15	8	8
YDR521W	0	0	1
YDR522C	5	1	4
YDR523C	1	1	0
YDR524C	43	17	26
YDR524W-C	108	62	46
YDR524C-B	3347	1747	1600
YDR524C-A	0	0	0
YDR525W	0	0	0
YDR525W-A	16	12	4
YDR526C	0	5	7
YDR527W	45	33	24
snR84	11	7	4
YDR528W	7	7	0
YDR529C	84	51	33
YDR530C	98	65	33
YDR531W	69	39	30
YDR532C	11	5	6
YDR533C	23	9	14
YDR534C	84	40	44
YDR535C	1	0	1
YDR536W	6	3	3
YDR537C	0	10	8
YDR538W	5	10	13
YDR539W	56	27	29
YDR540C	7	4	3
YDR541C	27	16	11
YDR542W	0	0	0
YDR543C	0	0	0
YDR544C	0	0	0
YDR545W	0	0	0
YDR545C-A	0	0	0
YOL166W-A	0	0	0
YOL166C	0	0	0
YOL165C	0	0	0
YOL164W-A	3	1	2
YOL164W	54	28	26
YOL163W	4	2	2
YOL162W	1	0	1
YOL161C	0	0	0
YOL160W	1	1	0
YOL159C-A	11	5	6
YOL159C	24	12	12
YOL158C	334	164	170
YOL157C	7	6	1
YOL156W	6	2	4
YOL155W-A	0	0	0
YOL155C	396	173	223
YOL154W	13	5	8
YOL152W	18	11	7
YOL151W	30	18	24
YOL150C	0	8	4
YOL149W	38	13	25
YOL148C	45	28	17
YOL147C	36	17	19
YOL146W	10	3	7
YOL145C	74	40	34
YOL144W	21	11	10
YOL143C	430	233	197
YOL142W	37	19	18
YOL141W	2	2	0
YOL140W	13	6	7
YOL139C	361	200	161
YOL138C	49	26	23
YOL137W	23	10	13
YOL136C	78	38	40
YOL135C	16	9	7
YOL134C	1	16	24
YOL133W	19	33	25
YOL132W	9	5	4
YOL131W	2	1	1
YOL130W	161	74	87
YOL129W	171	79	92
YOL128C	1	1	0
YOL127W	1284	692	592
YOL126C	297	163	134
YOL125W	34	16	18
YOL124C	19	6	13
YOL123W	266	142	124
YOL122C	82	46	36
YOL121C	844	420	424
YOL120C	1453	805	648
YOL119C	50	24	26
YOL118C	6	4	2
YOL117W	23	15	8
YOL116W	43	21	22
YOL115W	44	24	20
YOL114C	5	2	3
YOL113W	79	40	39
YOL112W	46	20	26
YOL111C	77	44	33
YOL110W	56	24	32
YOL109W	428	245	183
tG(UCC)O	0	0	0
YOL108C	24	17	7
YOL107W	17	12	5
YOL106W	5	2	3
tT(AGU)O1	0	0	0
YOL105C	57	25	32
YOL104C	2	1	1
YOL103W-B	0	0	0
YOL103W-A	0	0	0
YOL103W	70	41	29
YOL102C	22	14	8
YOL101C	28	16	12
YOL100W	44	31	29
YOL099C	0	6	10
YOL098C	111	60	51
snR58	0	0	0
YOL097W-A	3	3	0
YOL097C	265	147	118
YOL096C	56	33	23
YOL095C	11	6	5
YOL094C	27	12	15
YOL093W	40	26	14
YOL092W	98	45	53
YOL091W	0	0	0
YOL090W	56	28	28
YOL089C	29	13	16
